Seq,Receipt #,post_date,other id,invoice #,header memo,batch,doc date,detail memo,fund,account,cc1,cc2,cc3,debit,credit
2,98000004426,07/22/2013,2658,247280,247280,07/13SHP,07/22/2013,247280,100,1000,"","","",284.8,0
3,98000004426,07/22/2013,2658,247280,247280,07/13SHP,07/22/2013,247280,300,3990,"","","",284.8,0
4,98000004426,07/22/2013,2658,247280,247280,07/13SHP,07/22/2013,247280,100,3990,"","","",0,284.8
1,98000004426,07/22/2013,2639,247283,247283,07/13SHP,07/22/2013,247283,300,1204,"","","",0,996.8
2,98000004426,07/22/2013,2639,247283,247283,07/13SHP,07/22/2013,247283,100,1000,"","","",996.8,0
3,98000004426,07/22/2013,2639,247283,247283,07/13SHP,07/22/2013,247283,300,3990,"","","",996.8,0
4,98000004426,07/22/2013,2639,247283,247283,07/13SHP,07/22/2013,247283,100,3990,"","","",0,996.8
1,98000004426,07/22/2013,SCS-1036,247284,247284,07/13SHP,07/22/2013,247284,300,1204,"","","",0,600.0
2,98000004426,07/22/2013,SCS-1036,247284,247284,07/13SHP,07/22/2013,247284,100,1000,"","","",600.0,0
3,98000004426,07/22/2013,SCS-1036,247284,247284,07/13SHP,07/22/2013,247284,300,3990,"","","",600.0,0
4,98000004426,07/22/2013,SCS-1036,247284,247284,07/13SHP,07/22/2013,247284,100,3990,"","","",0,600.0
1,98000004426,07/22/2013,1818,247286,247286,07/13SHP,07/22/2013,247286,300,1204,"","","",0,1922.4
2,98000004426,07/22/2013,1818,247286,247286,07/13SHP,07/22/2013,247286,100,1000,"","","",1922.4,0
3,98000004426,07/22/2013,1818,247286,247286,07/13SHP,07/22/2013,247286,300,3990,"","","",1922.4,0
4,98000004426,07/22/2013,1818,247286,247286,07/13SHP,07/22/2013,247286,100,3990,"","","",0,1922.4
1,98000004426,07/22/2013,2888,247288,247288,07/13SHP,07/22/2013,247288,300,1204,"","","",0,398.72
2,98000004426,07/22/2013,2888,247288,247288,07/13SHP,07/22/2013,247288,100,1000,"","","",398.72,0
3,98000004426,07/22/2013,2888,247288,247288,07/13SHP,07/22/2013,247288,300,3990,"","","",398.72,0
4,98000004426,07/22/2013,2888,247288,247288,07/13SHP,07/22/2013,247288,100,3990,"","","",0,398.72
1,98000004426,07/22/2013,2507,247290,247290,07/13SHP,07/22/2013,247290,300,1204,"","","",0,800.0
2,98000004426,07/22/2013,2507,247290,247290,07/13SHP,07/22/2013,247290,100,1000,"","","",800.0,0
3,98000004426,07/22/2013,2507,247290,247290,07/13SHP,07/22/2013,247290,300,3990,"","","",800.0,0
4,98000004426,07/22/2013,2507,247290,247290,07/13SHP,07/22/2013,247290,100,3990,"","","",0,800.0
1,98000004426,07/22/2013,1698,247291,247291,07/13SHP,07/22/2013,247291,300,1204,"","","",0,113.92
2,98000004426,07/22/2013,1698,247291,247291,07/13SHP,07/22/2013,247291,100,1000,"","","",113.92,0
3,98000004426,07/22/2013,1698,247291,247291,07/13SHP,07/22/2013,247291,300,3990,"","","",113.92,0
4,98000004426,07/22/2013,1698,247291,247291,07/13SHP,07/22/2013,247291,100,3990,"","","",0,113.92
1,98000004426,07/22/2013,1698,247292,247292,07/13SHP,07/22/2013,247292,300,1204,"","","",0,56.96
2,98000004426,07/22/2013,1698,247292,247292,07/13SHP,07/22/2013,247292,100,1000,"","","",56.96,0
3,98000004426,07/22/2013,1698,247292,247292,07/13SHP,07/22/2013,247292,300,3990,"","","",56.96,0
4,98000004426,07/22/2013,1698,247292,247292,07/13SHP,07/22/2013,247292,100,3990,"","","",0,56.96
1,98000004426,07/22/2013,2677,247295,247295,07/13SHP,07/22/2013,247295,300,1204,"","","",0,356.0
2,98000004426,07/22/2013,2677,247295,247295,07/13SHP,07/22/2013,247295,100,1000,"","","",356.0,0
3,98000004426,07/22/2013,2677,247295,247295,07/13SHP,07/22/2013,247295,300,3990,"","","",356.0,0
4,98000004426,07/22/2013,2677,247295,247295,07/13SHP,07/22/2013,247295,100,3990,"","","",0,356.0
1,98000004426,07/22/2013,2575,247302,247302,07/13SHP,07/22/2013,247302,300,1204,"","","",0,113.92
2,98000004426,07/22/2013,2575,247302,247302,07/13SHP,07/22/2013,247302,100,1000,"","","",113.92,0
3,98000004426,07/22/2013,2575,247302,247302,07/13SHP,07/22/2013,247302,300,3990,"","","",113.92,0
4,98000004426,07/22/2013,2575,247302,247302,07/13SHP,07/22/2013,247302,100,3990,"","","",0,113.92
1,98000004426,07/22/2013,2575,247303,247303,07/13SHP,07/22/2013,247303,300,1204,"","","",0,469.92
2,98000004426,07/22/2013,2575,247303,247303,07/13SHP,07/22/2013,247303,100,1000,"","","",469.92,0
3,98000004426,07/22/2013,2575,247303,247303,07/13SHP,07/22/2013,247303,300,3990,"","","",469.92,0
4,98000004426,07/22/2013,2575,247303,247303,07/13SHP,07/22/2013,247303,100,3990,"","","",0,469.92
1,98000004426,07/22/2013,1522,247304,247304,07/13SHP,07/22/2013,247304,300,1204,"","","",0,170.88
2,98000004426,07/22/2013,1522,247304,247304,07/13SHP,07/22/2013,247304,100,1000,"","","",170.88,0
3,98000004426,07/22/2013,1522,247304,247304,07/13SHP,07/22/2013,247304,300,3990,"","","",170.88,0
4,98000004426,07/22/2013,1522,247304,247304,07/13SHP,07/22/2013,247304,100,3990,"","","",0,170.88
1,98000004426,07/22/2013,2574,247306,247306,07/13SHP,07/22/2013,247306,300,1204,"","","",0,284.8
2,98000004426,07/22/2013,2574,247306,247306,07/13SHP,07/22/2013,247306,100,1000,"","","",284.8,0
3,98000004426,07/22/2013,2574,247306,247306,07/13SHP,07/22/2013,247306,300,3990,"","","",284.8,0
4,98000004426,07/22/2013,2574,247306,247306,07/13SHP,07/22/2013,247306,100,3990,"","","",0,284.8
1,98000004426,07/22/2013,2646,247310,247310,07/13SHP,07/22/2013,247310,300,1204,"","","",0,569.6
2,98000004426,07/22/2013,2646,247310,247310,07/13SHP,07/22/2013,247310,100,1000,"","","",569.6,0
3,98000004426,07/22/2013,2646,247310,247310,07/13SHP,07/22/2013,247310,300,3990,"","","",569.6,0
4,98000004426,07/22/2013,2646,247310,247310,07/13SHP,07/22/2013,247310,100,3990,"","","",0,569.6
1,98000004426,07/22/2013,2601,247315,247315,07/13SHP,07/22/2013,247315,300,1204,"","","",0,113.92
2,98000004426,07/22/2013,2601,247315,247315,07/13SHP,07/22/2013,247315,100,1000,"","","",113.92,0
3,98000004426,07/22/2013,2601,247315,247315,07/13SHP,07/22/2013,247315,300,3990,"","","",113.92,0
4,98000004426,07/22/2013,2601,247315,247315,07/13SHP,07/22/2013,247315,100,3990,"","","",0,113.92
1,98000004426,07/22/2013,1907,247317,247317,07/13SHP,07/22/2013,247317,300,1204,"","","",0,113.92
2,98000004426,07/22/2013,1907,247317,247317,07/13SHP,07/22/2013,247317,100,1000,"","","",113.92,0
3,98000004426,07/22/2013,1907,247317,247317,07/13SHP,07/22/2013,247317,300,3990,"","","",113.92,0
4,98000004426,07/22/2013,1907,247317,247317,07/13SHP,07/22/2013,247317,100,3990,"","","",0,113.92
1,98000004426,07/22/2013,S2003639,247318,247318,07/13SHP,07/22/2013,247318,300,1204,"","","",0,113.92
2,98000004426,07/22/2013,S2003639,247318,247318,07/13SHP,07/22/2013,247318,100,1000,"","","",113.92,0
3,98000004426,07/22/2013,S2003639,247318,247318,07/13SHP,07/22/2013,247318,300,3990,"","","",113.92,0
4,98000004426,07/22/2013,S2003639,247318,247318,07/13SHP,07/22/2013,247318,100,3990,"","","",0,113.92
1,98000004426,07/22/2013,S2003639,247319,247319,07/13SHP,07/22/2013,247319,300,1204,"","","",0,56.96
2,98000004426,07/22/2013,S2003639,247319,247319,07/13SHP,07/22/2013,247319,100,1000,"","","",56.96,0
3,98000004426,07/22/2013,S2003639,247319,247319,07/13SHP,07/22/2013,247319,300,3990,"","","",56.96,0
4,98000004426,07/22/2013,S2003639,247319,247319,07/13SHP,07/22/2013,247319,100,3990,"","","",0,56.96
1,98000004426,07/22/2013,2680,247320,247320,07/13SHP,07/22/2013,247320,300,1204,"","","",0,170.88
2,98000004426,07/22/2013,2680,247320,247320,07/13SHP,07/22/2013,247320,100,1000,"","","",170.88,0
3,98000004426,07/22/2013,2680,247320,247320,07/13SHP,07/22/2013,247320,300,3990,"","","",170.88,0
4,98000004426,07/22/2013,2680,247320,247320,07/13SHP,07/22/2013,247320,100,3990,"","","",0,170.88
1,90000254977,07/22/2013,1657,246397,246397,07/13SHP,07/22/2013,246397,300,1204,"","","",0,669.28
2,90000254977,07/22/2013,1657,246397,246397,07/13SHP,07/22/2013,246397,100,1000,"","","",669.28,0
3,90000254977,07/22/2013,1657,246397,246397,07/13SHP,07/22/2013,246397,300,3990,"","","",669.28,0
4,90000254977,07/22/2013,1657,246397,246397,07/13SHP,07/22/2013,246397,100,3990,"","","",0,669.28
1,90000254977,07/22/2013,2033,247930,247930,07/13HFS,07/22/2013,247930,500,1218,"","","",0,945.28
2,90000254977,07/22/2013,2033,247930,247930,07/13HFS,07/22/2013,247930,100,1000,"","","",945.28,0
3,90000254977,07/22/2013,2033,247930,247930,07/13HFS,07/22/2013,247930,500,3990,"","","",945.28,0
4,90000254977,07/22/2013,2033,247930,247930,07/13HFS,07/22/2013,247930,100,3990,"","","",0,945.28
1,90000254977,07/22/2013,2034,247931,247931,07/13HFS,07/22/2013,247931,500,1218,"","","",0,759.6
2,90000254977,07/22/2013,2034,247931,247931,07/13HFS,07/22/2013,247931,100,1000,"","","",759.6,0
3,90000254977,07/22/2013,2034,247931,247931,07/13HFS,07/22/2013,247931,500,3990,"","","",759.6,0
4,90000254977,07/22/2013,2034,247931,247931,07/13HFS,07/22/2013,247931,100,3990,"","","",0,759.6
1,90000254977,07/22/2013,2002,247932,247932,07/13HFS,07/22/2013,247932,500,1218,"","","",0,472.64
2,90000254977,07/22/2013,2002,247932,247932,07/13HFS,07/22/2013,247932,100,1000,"","","",472.64,0
3,90000254977,07/22/2013,2002,247932,247932,07/13HFS,07/22/2013,247932,500,3990,"","","",472.64,0
4,90000254977,07/22/2013,2002,247932,247932,07/13HFS,07/22/2013,247932,100,3990,"","","",0,472.64
1,90000254977,07/22/2013,2003,247933,247933,07/13HFS,07/22/2013,247933,500,1218,"","","",0,945.28
2,90000254977,07/22/2013,2003,247933,247933,07/13HFS,07/22/2013,247933,100,1000,"","","",945.28,0
3,90000254977,07/22/2013,2003,247933,247933,07/13HFS,07/22/2013,247933,500,3990,"","","",945.28,0
4,90000254977,07/22/2013,2003,247933,247933,07/13HFS,07/22/2013,247933,100,3990,"","","",0,945.28
1,90000254977,07/22/2013,2055,247935,247935,07/13HFS,07/22/2013,247935,500,1218,"","","",0,607.68
2,90000254977,07/22/2013,2055,247935,247935,07/13HFS,07/22/2013,247935,100,1000,"","","",607.68,0
3,90000254977,07/22/2013,2055,247935,247935,07/13HFS,07/22/2013,247935,500,3990,"","","",607.68,0
4,90000254977,07/22/2013,2055,247935,247935,07/13HFS,07/22/2013,247935,100,3990,"","","",0,607.68
1,90000254977,07/22/2013,2005,247937,247937,07/13HFS,07/22/2013,247937,500,1218,"","","",0,675.2
2,90000254977,07/22/2013,2005,247937,247937,07/13HFS,07/22/2013,247937,100,1000,"","","",675.2,0
3,90000254977,07/22/2013,2005,247937,247937,07/13HFS,07/22/2013,247937,500,3990,"","","",675.2,0
4,90000254977,07/22/2013,2005,247937,247937,07/13HFS,07/22/2013,247937,100,3990,"","","",0,675.2
1,90000254977,07/22/2013,1955,247938,247938,07/13HFS,07/22/2013,247938,500,1218,"","","",0,810.24
2,90000254977,07/22/2013,1955,247938,247938,07/13HFS,07/22/2013,247938,100,1000,"","","",810.24,0
3,90000254977,07/22/2013,1955,247938,247938,07/13HFS,07/22/2013,247938,500,3990,"","","",810.24,0
4,90000254977,07/22/2013,1955,247938,247938,07/13HFS,07/22/2013,247938,100,3990,"","","",0,810.24
1,90000254977,07/22/2013,2006,247939,247939,07/13HFS,07/22/2013,247939,500,1218,"","","",0,607.68
2,90000254977,07/22/2013,2006,247939,247939,07/13HFS,07/22/2013,247939,100,1000,"","","",607.68,0
3,90000254977,07/22/2013,2006,247939,247939,07/13HFS,07/22/2013,247939,500,3990,"","","",607.68,0
4,90000254977,07/22/2013,2006,247939,247939,07/13HFS,07/22/2013,247939,100,3990,"","","",0,607.68
1,90000254977,07/22/2013,2136,247940,247940,07/13HFS,07/22/2013,247940,500,1218,"","","",0,1012.8
2,90000254977,07/22/2013,2136,247940,247940,07/13HFS,07/22/2013,247940,100,1000,"","","",1012.8,0
3,90000254977,07/22/2013,2136,247940,247940,07/13HFS,07/22/2013,247940,500,3990,"","","",1012.8,0
4,90000254977,07/22/2013,2136,247940,247940,07/13HFS,07/22/2013,247940,100,3990,"","","",0,1012.8
1,90000254977,07/22/2013,2795,247941,247941,07/13HFS,07/22/2013,247941,500,1218,"","","",0,1384.16
2,90000254977,07/22/2013,2795,247941,247941,07/13HFS,07/22/2013,247941,100,1000,"","","",1384.16,0
3,90000254977,07/22/2013,2795,247941,247941,07/13HFS,07/22/2013,247941,500,3990,"","","",1384.16,0
4,90000254977,07/22/2013,2795,247941,247941,07/13HFS,07/22/2013,247941,100,3990,"","","",0,1384.16
1,90000254977,07/22/2013,2125,247942,247942,07/13HFS,07/22/2013,247942,500,1218,"","","",0,472.64
2,90000254977,07/22/2013,2125,247942,247942,07/13HFS,07/22/2013,247942,100,1000,"","","",472.64,0
3,90000254977,07/22/2013,2125,247942,247942,07/13HFS,07/22/2013,247942,500,3990,"","","",472.64,0
4,90000254977,07/22/2013,2125,247942,247942,07/13HFS,07/22/2013,247942,100,3990,"","","",0,472.64
1,90000254977,07/22/2013,2009,247943,247943,07/13HFS,07/22/2013,247943,500,1218,"","","",0,641.44
2,90000254977,07/22/2013,2009,247943,247943,07/13HFS,07/22/2013,247943,100,1000,"","","",641.44,0
3,90000254977,07/22/2013,2009,247943,247943,07/13HFS,07/22/2013,247943,500,3990,"","","",641.44,0
4,90000254977,07/22/2013,2009,247943,247943,07/13HFS,07/22/2013,247943,100,3990,"","","",0,641.44
1,90000254977,07/22/2013,2010,247944,247944,07/13HFS,07/22/2013,247944,500,1218,"","","",0,708.96
2,90000254977,07/22/2013,2010,247944,247944,07/13HFS,07/22/2013,247944,100,1000,"","","",708.96,0
3,90000254977,07/22/2013,2010,247944,247944,07/13HFS,07/22/2013,247944,500,3990,"","","",708.96,0
4,90000254977,07/22/2013,2010,247944,247944,07/13HFS,07/22/2013,247944,100,3990,"","","",0,708.96
1,90000254977,07/22/2013,2039,247945,247945,07/13HFS,07/22/2013,247945,500,1218,"","","",0,202.56
2,90000254977,07/22/2013,2039,247945,247945,07/13HFS,07/22/2013,247945,100,1000,"","","",202.56,0
3,90000254977,07/22/2013,2039,247945,247945,07/13HFS,07/22/2013,247945,500,3990,"","","",202.56,0
4,90000254977,07/22/2013,2039,247945,247945,07/13HFS,07/22/2013,247945,100,3990,"","","",0,202.56
1,90000254977,07/22/2013,2012,247946,247946,07/13HFS,07/22/2013,247946,500,1218,"","","",0,1181.6
2,90000254977,07/22/2013,2012,247946,247946,07/13HFS,07/22/2013,247946,100,1000,"","","",1181.6,0
3,90000254977,07/22/2013,2012,247946,247946,07/13HFS,07/22/2013,247946,500,3990,"","","",1181.6,0
4,90000254977,07/22/2013,2012,247946,247946,07/13HFS,07/22/2013,247946,100,3990,"","","",0,1181.6
1,90000254977,07/22/2013,2040,247947,247947,07/13HFS,07/22/2013,247947,500,1218,"","","",0,1181.6
2,90000254977,07/22/2013,2040,247947,247947,07/13HFS,07/22/2013,247947,100,1000,"","","",1181.6,0
3,90000254977,07/22/2013,2040,247947,247947,07/13HFS,07/22/2013,247947,500,3990,"","","",1181.6,0
4,90000254977,07/22/2013,2040,247947,247947,07/13HFS,07/22/2013,247947,100,3990,"","","",0,1181.6
1,90000254977,07/22/2013,2013,247948,247948,07/13HFS,07/22/2013,247948,500,1218,"","","",0,1114.08
2,90000254977,07/22/2013,2013,247948,247948,07/13HFS,07/22/2013,247948,100,1000,"","","",1114.08,0
3,90000254977,07/22/2013,2013,247948,247948,07/13HFS,07/22/2013,247948,500,3990,"","","",1114.08,0
4,90000254977,07/22/2013,2013,247948,247948,07/13HFS,07/22/2013,247948,100,3990,"","","",0,1114.08
1,90000254977,07/22/2013,2014,247949,247949,07/13HFS,07/22/2013,247949,500,1218,"","","",0,928.4
2,90000254977,07/22/2013,2014,247949,247949,07/13HFS,07/22/2013,247949,100,1000,"","","",928.4,0
3,90000254977,07/22/2013,2014,247949,247949,07/13HFS,07/22/2013,247949,500,3990,"","","",928.4,0
4,90000254977,07/22/2013,2014,247949,247949,07/13HFS,07/22/2013,247949,100,3990,"","","",0,928.4
1,90000254977,07/22/2013,2206,247950,247950,07/13HFS,07/22/2013,247950,500,1218,"","","",0,202.56
2,90000254977,07/22/2013,2206,247950,247950,07/13HFS,07/22/2013,247950,100,1000,"","","",202.56,0
3,90000254977,07/22/2013,2206,247950,247950,07/13HFS,07/22/2013,247950,500,3990,"","","",202.56,0
4,90000254977,07/22/2013,2206,247950,247950,07/13HFS,07/22/2013,247950,100,3990,"","","",0,202.56
1,90000254977,07/22/2013,2512,247952,247952,07/13HFS,07/22/2013,247952,500,1218,"","","",0,945.28
2,90000254977,07/22/2013,2512,247952,247952,07/13HFS,07/22/2013,247952,100,1000,"","","",945.28,0
3,90000254977,07/22/2013,2512,247952,247952,07/13HFS,07/22/2013,247952,500,3990,"","","",945.28,0
4,90000254977,07/22/2013,2512,247952,247952,07/13HFS,07/22/2013,247952,100,3990,"","","",0,945.28
1,90000254977,07/22/2013,2042,247953,247953,07/13HFS,07/22/2013,247953,500,1218,"","","",0,337.6
2,90000254977,07/22/2013,2042,247953,247953,07/13HFS,07/22/2013,247953,100,1000,"","","",337.6,0
3,90000254977,07/22/2013,2042,247953,247953,07/13HFS,07/22/2013,247953,500,3990,"","","",337.6,0
4,90000254977,07/22/2013,2042,247953,247953,07/13HFS,07/22/2013,247953,100,3990,"","","",0,337.6
1,90000254977,07/22/2013,2192,247954,247954,07/13HFS,07/22/2013,247954,500,1218,"","","",0,1417.92
2,90000254977,07/22/2013,2192,247954,247954,07/13HFS,07/22/2013,247954,100,1000,"","","",1417.92,0
3,90000254977,07/22/2013,2192,247954,247954,07/13HFS,07/22/2013,247954,500,3990,"","","",1417.92,0
4,90000254977,07/22/2013,2192,247954,247954,07/13HFS,07/22/2013,247954,100,3990,"","","",0,1417.92
1,90000254977,07/22/2013,2115,247955,247955,07/13HFS,07/22/2013,247955,500,1218,"","","",0,675.2
2,90000254977,07/22/2013,2115,247955,247955,07/13HFS,07/22/2013,247955,100,1000,"","","",675.2,0
3,90000254977,07/22/2013,2115,247955,247955,07/13HFS,07/22/2013,247955,500,3990,"","","",675.2,0
4,90000254977,07/22/2013,2115,247955,247955,07/13HFS,07/22/2013,247955,100,3990,"","","",0,675.2
1,90000254977,07/22/2013,1949,247956,247956,07/13HFS,07/22/2013,247956,500,1218,"","","",0,1417.92
2,90000254977,07/22/2013,1949,247956,247956,07/13HFS,07/22/2013,247956,100,1000,"","","",1417.92,0
3,90000254977,07/22/2013,1949,247956,247956,07/13HFS,07/22/2013,247956,500,3990,"","","",1417.92,0
4,90000254977,07/22/2013,1949,247956,247956,07/13HFS,07/22/2013,247956,100,3990,"","","",0,1417.92
1,90000254977,07/22/2013,2017,247957,247957,07/13HFS,07/22/2013,247957,500,1218,"","","",0,1114.08
2,90000254977,07/22/2013,2017,247957,247957,07/13HFS,07/22/2013,247957,100,1000,"","","",1114.08,0
3,90000254977,07/22/2013,2017,247957,247957,07/13HFS,07/22/2013,247957,500,3990,"","","",1114.08,0
4,90000254977,07/22/2013,2017,247957,247957,07/13HFS,07/22/2013,247957,100,3990,"","","",0,1114.08
1,90000254977,07/22/2013,2018,247958,247958,07/13HFS,07/22/2013,247958,500,1218,"","","",0,1417.92
2,90000254977,07/22/2013,2018,247958,247958,07/13HFS,07/22/2013,247958,100,1000,"","","",1417.92,0
3,90000254977,07/22/2013,2018,247958,247958,07/13HFS,07/22/2013,247958,500,3990,"","","",1417.92,0
4,90000254977,07/22/2013,2018,247958,247958,07/13HFS,07/22/2013,247958,100,3990,"","","",0,1417.92
1,90000254977,07/22/2013,2044,247959,247959,07/13HFS,07/22/2013,247959,500,1218,"","","",0,708.96
2,90000254977,07/22/2013,2044,247959,247959,07/13HFS,07/22/2013,247959,100,1000,"","","",708.96,0
3,90000254977,07/22/2013,2044,247959,247959,07/13HFS,07/22/2013,247959,500,3990,"","","",708.96,0
4,90000254977,07/22/2013,2044,247959,247959,07/13HFS,07/22/2013,247959,100,3990,"","","",0,708.96
1,90000254977,07/22/2013,2098,247960,247960,07/13HFS,07/22/2013,247960,500,1218,"","","",0,607.68
2,90000254977,07/22/2013,2098,247960,247960,07/13HFS,07/22/2013,247960,100,1000,"","","",607.68,0
3,90000254977,07/22/2013,2098,247960,247960,07/13HFS,07/22/2013,247960,500,3990,"","","",607.68,0
4,90000254977,07/22/2013,2098,247960,247960,07/13HFS,07/22/2013,247960,100,3990,"","","",0,607.68
1,90000254977,07/22/2013,2045,247961,247961,07/13HFS,07/22/2013,247961,500,1218,"","","",0,506.4
2,90000254977,07/22/2013,2045,247961,247961,07/13HFS,07/22/2013,247961,100,1000,"","","",506.4,0
3,90000254977,07/22/2013,2045,247961,247961,07/13HFS,07/22/2013,247961,500,3990,"","","",506.4,0
4,90000254977,07/22/2013,2045,247961,247961,07/13HFS,07/22/2013,247961,100,3990,"","","",0,506.4
1,90000254977,07/22/2013,2254,247962,247962,07/13HFS,07/22/2013,247962,500,1218,"","","",0,607.68
2,90000254977,07/22/2013,2254,247962,247962,07/13HFS,07/22/2013,247962,100,1000,"","","",607.68,0
3,90000254977,07/22/2013,2254,247962,247962,07/13HFS,07/22/2013,247962,500,3990,"","","",607.68,0
4,90000254977,07/22/2013,2254,247962,247962,07/13HFS,07/22/2013,247962,100,3990,"","","",0,607.68
1,90000254977,07/22/2013,2457,247963,247963,07/13HFS,07/22/2013,247963,500,1218,"","","",0,1417.92
2,90000254977,07/22/2013,2457,247963,247963,07/13HFS,07/22/2013,247963,100,1000,"","","",1417.92,0
3,90000254977,07/22/2013,2457,247963,247963,07/13HFS,07/22/2013,247963,500,3990,"","","",1417.92,0
4,90000254977,07/22/2013,2457,247963,247963,07/13HFS,07/22/2013,247963,100,3990,"","","",0,1417.92
1,90000254977,07/22/2013,2021,247965,247965,07/13HFS,07/22/2013,247965,500,1218,"","","",0,354.48
2,90000254977,07/22/2013,2021,247965,247965,07/13HFS,07/22/2013,247965,100,1000,"","","",354.48,0
3,90000254977,07/22/2013,2021,247965,247965,07/13HFS,07/22/2013,247965,500,3990,"","","",354.48,0
4,90000254977,07/22/2013,2021,247965,247965,07/13HFS,07/22/2013,247965,100,3990,"","","",0,354.48
1,90000254977,07/22/2013,2022,247966,247966,07/13HFS,07/22/2013,247966,500,1218,"","","",0,202.56
2,90000254977,07/22/2013,2022,247966,247966,07/13HFS,07/22/2013,247966,100,1000,"","","",202.56,0
3,90000254977,07/22/2013,2022,247966,247966,07/13HFS,07/22/2013,247966,500,3990,"","","",202.56,0
4,90000254977,07/22/2013,2022,247966,247966,07/13HFS,07/22/2013,247966,100,3990,"","","",0,202.56
1,90000254977,07/22/2013,2295,247967,247967,07/13HFS,07/22/2013,247967,500,1218,"","","",0,506.4
2,90000254977,07/22/2013,2295,247967,247967,07/13HFS,07/22/2013,247967,100,1000,"","","",506.4,0
3,90000254977,07/22/2013,2295,247967,247967,07/13HFS,07/22/2013,247967,500,3990,"","","",506.4,0
4,90000254977,07/22/2013,2295,247967,247967,07/13HFS,07/22/2013,247967,100,3990,"","","",0,506.4
1,90000254977,07/22/2013,2099,247968,247968,07/13HFS,07/22/2013,247968,500,1218,"","","",0,337.6
2,90000254977,07/22/2013,2099,247968,247968,07/13HFS,07/22/2013,247968,100,1000,"","","",337.6,0
3,90000254977,07/22/2013,2099,247968,247968,07/13HFS,07/22/2013,247968,500,3990,"","","",337.6,0
4,90000254977,07/22/2013,2099,247968,247968,07/13HFS,07/22/2013,247968,100,3990,"","","",0,337.6
1,90000254977,07/22/2013,2023,247969,247969,07/13HFS,07/22/2013,247969,500,1218,"","","",0,337.6
2,90000254977,07/22/2013,2023,247969,247969,07/13HFS,07/22/2013,247969,100,1000,"","","",337.6,0
3,90000254977,07/22/2013,2023,247969,247969,07/13HFS,07/22/2013,247969,500,3990,"","","",337.6,0
4,90000254977,07/22/2013,2023,247969,247969,07/13HFS,07/22/2013,247969,100,3990,"","","",0,337.6
1,90000254977,07/22/2013,2026,247970,247970,07/13HFS,07/22/2013,247970,500,1218,"","","",0,945.28
2,90000254977,07/22/2013,2026,247970,247970,07/13HFS,07/22/2013,247970,100,1000,"","","",945.28,0
3,90000254977,07/22/2013,2026,247970,247970,07/13HFS,07/22/2013,247970,500,3990,"","","",945.28,0
4,90000254977,07/22/2013,2026,247970,247970,07/13HFS,07/22/2013,247970,100,3990,"","","",0,945.28
1,90000254977,07/22/2013,2027,247971,247971,07/13HFS,07/22/2013,247971,500,1218,"","","",0,675.2
2,90000254977,07/22/2013,2027,247971,247971,07/13HFS,07/22/2013,247971,100,1000,"","","",675.2,0
3,90000254977,07/22/2013,2027,247971,247971,07/13HFS,07/22/2013,247971,500,3990,"","","",675.2,0
4,90000254977,07/22/2013,2027,247971,247971,07/13HFS,07/22/2013,247971,100,3990,"","","",0,675.2
1,90000254977,07/22/2013,2049,247973,247973,07/13HFS,07/22/2013,247973,500,1218,"","","",0,1181.6
2,90000254977,07/22/2013,2049,247973,247973,07/13HFS,07/22/2013,247973,100,1000,"","","",1181.6,0
3,90000254977,07/22/2013,2049,247973,247973,07/13HFS,07/22/2013,247973,500,3990,"","","",1181.6,0
4,90000254977,07/22/2013,2049,247973,247973,07/13HFS,07/22/2013,247973,100,3990,"","","",0,1181.6
1,90000254977,07/22/2013,2028,247974,247974,07/13HFS,07/22/2013,247974,500,1218,"","","",0,675.2
2,90000254977,07/22/2013,2028,247974,247974,07/13HFS,07/22/2013,247974,100,1000,"","","",675.2,0
3,90000254977,07/22/2013,2028,247974,247974,07/13HFS,07/22/2013,247974,500,3990,"","","",675.2,0
4,90000254977,07/22/2013,2028,247974,247974,07/13HFS,07/22/2013,247974,100,3990,"","","",0,675.2
1,90000254977,07/22/2013,2029,247975,247975,07/13HFS,07/22/2013,247975,500,1218,"","","",0,1147.84
2,90000254977,07/22/2013,2029,247975,247975,07/13HFS,07/22/2013,247975,100,1000,"","","",1147.84,0
3,90000254977,07/22/2013,2029,247975,247975,07/13HFS,07/22/2013,247975,500,3990,"","","",1147.84,0
4,90000254977,07/22/2013,2029,247975,247975,07/13HFS,07/22/2013,247975,100,3990,"","","",0,1147.84
1,90000254977,07/22/2013,2030,247976,247976,07/13HFS,07/22/2013,247976,500,1218,"","","",0,810.24
2,90000254977,07/22/2013,2030,247976,247976,07/13HFS,07/22/2013,247976,100,1000,"","","",810.24,0
3,90000254977,07/22/2013,2030,247976,247976,07/13HFS,07/22/2013,247976,500,3990,"","","",810.24,0
4,90000254977,07/22/2013,2030,247976,247976,07/13HFS,07/22/2013,247976,100,3990,"","","",0,810.24
1,90000254977,07/22/2013,2835,247977,247977,07/13HFS,07/22/2013,247977,500,1218,"","","",0,793.36
2,90000254977,07/22/2013,2835,247977,247977,07/13HFS,07/22/2013,247977,100,1000,"","","",793.36,0
3,90000254977,07/22/2013,2835,247977,247977,07/13HFS,07/22/2013,247977,500,3990,"","","",793.36,0
4,90000254977,07/22/2013,2835,247977,247977,07/13HFS,07/22/2013,247977,100,3990,"","","",0,793.36
